session_id,user_id,receipt_hash,merkle_root,energy_kwh,import_kwh,export_kwh,net_kwh,start_ts,end_ts,batch_day,batch_root
research_20260521_1000-0066,user-008,0xc6b2e8a17d997fc4b3bb67d16c24ea22d70e61a7bb3a19f7427ebe64e32f391b,0xdd2a3d5b19d16a518c1d2b6792ada1b93eb61f78369a3ad090c3688fc4576936,3.725,3.725,0.0,3.725,2026-05-21T22:13:10.402158Z,2026-05-21T22:33:10.402158Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0067,user-005,0x1f7c823f3bdd30267d35cde36adf8d84ada8cd97b5497ac97642cf414d98f68b,0xaae3211193c457e89699ebf93b8214d33edca20bb3f4dd300440a2f765a099ba,9.82,11.552,1.732,9.82,2026-05-21T13:05:38.987921Z,2026-05-21T14:20:38.987921Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0068,user-002,0x429c3186302f5d7996b8d8a6c40a50ea9df3eb6a7ba81b7ba59fa7e7d82c8e5e,0xc537b5a4cd2edf178a8f832e87cd38f5dd583b733886f958208e38a296dd2ba6,4.603,4.603,0.0,4.603,2026-05-21T13:37:05.868797Z,2026-05-21T14:17:05.868797Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0069,user-005,0x1e7d1e980f3b09c4e28605e84e38e3d379c489fb14968744deeb0784fc816224,0xf5e5c39bba43f12a136ec85d89a2afda6fedee9c0095c88a186ac252d9c18442,-2.465,11.969,14.434,-2.465,2026-05-21T15:32:37.769556Z,2026-05-21T16:47:37.769556Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0070,user-006,0xdfbd24c9c8b2007c7763638432a273753d4a6310fe46d12d8312a2ef94beddff,0x71b1b3a526ae9c422d93bf9130a428162b50a88d90c8d325d219de33cb15b1c7,3.557,3.557,0.0,3.557,2026-05-21T15:33:31.576448Z,2026-05-21T16:03:31.576448Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0071,user-005,0xd37ef8f9bbb7e13a21ec57e651e8841e674262cf7c9e74a7c0daf7c775a4d47f,0x1cf62f4f82e865ed137ce633fa743438949cbf00ee581c9d2b4631aeff5903f1,22.619,24.665,2.046,22.619,2026-05-21T06:39:54.108387Z,2026-05-21T07:54:54.108387Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0072,user-010,0x7056e1fd6cd44636abecf84b35c32ae89765c6cd94ef1e48a1c5f286230d89ba,0x4ed204ae238b74f0bd165e1381368211112f3d3ec93baa37d5aeb3d73b9aa9d4,5.3,5.3,0.0,5.3,2026-05-21T22:40:06.838784Z,2026-05-21T23:10:06.838784Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0073,user-009,0x725473b20819e4a81eeb2d2c276c3de89e56bee8e86e6b9810a196b4dd99ad49,0x818d69bfbed7f15af6f910ab38da0633869dd94b209b0e37492ba9fb8d177993,-4.727,0.0,4.727,-4.727,2026-05-21T10:34:26.283753Z,2026-05-21T11:14:26.283753Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0074,user-006,0x267d54b1d3849f8bf3cca1d97f292bd5f42fa5e0b7875aea35082d9f9181300d,0x4f849101e41aced010fb4d8494f75c34a9301ce408c43d57ac92b1d28174b3da,13.979,13.979,0.0,13.979,2026-05-21T19:51:30.157198Z,2026-05-21T21:06:30.157198Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0075,user-003,0xfba9a34088b71222ccfee68492fb508c80d6aabbf1d5b64fd5917444fefab02d,0x754dca4092bf84f098dd247c0c42b7c98a0a59716a3e83f62298ec48b1015de5,0.23,2.808,2.578,0.23,2026-05-21T18:18:46.371451Z,2026-05-21T18:48:46.371451Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0076,user-010,0xa405ff08dc6ba81105289fe00c4c2567df5ebb5199d9080b410a98bc405c27d3,0x91e5311018e1fb190a04627d3ae3a5c6d99852730ffc2468e9b1861761d66566,14.524,14.524,0.0,14.524,2026-05-21T08:33:05.505830Z,2026-05-21T09:48:05.505830Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0077,user-008,0x0b879b11041091fbf69cd65a3ae68e7b8239bcb35686a6c3e961a2972bdd6246,0x5296fa8554c3d4e710eb775a11dbd0fcdffd282f2815352720cda39edc215bea,3.436,3.436,0.0,3.436,2026-05-21T10:03:19.539200Z,2026-05-21T10:23:19.539200Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0078,user-006,0xdb3276027d1ba6f1e88454fd5af7635f6b6c48f743ac74a05c5813e6bad59463,0xe6d5acd877b73d3165a884b3060cc33d0dfe45ade9e38d9f0ba0754bef9579e5,7.893,7.893,0.0,7.893,2026-05-21T00:24:21.885794Z,2026-05-21T00:44:21.885794Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0079,user-005,0x5bd7aed9fffb16d14b7e7aec82a5965f32e01bb94e296d2664447efac789a1ce,0xaa7cc987ea2fce0516b11f3dff74bcd9b63922243d369204a8e7859238538e78,14.074,14.074,0.0,14.074,2026-05-21T14:41:07.209257Z,2026-05-21T15:21:07.209257Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0080,user-010,0xb56aaf66b2ccd4984233b2ffb64ab0e9999521d4e9cf31472e63d95932651df5,0xf2ec948377325789aa064949b0df34f7fef2013bbfb59ae09a011da5d49c4267,6.849,6.849,0.0,6.849,2026-05-21T08:03:23.914041Z,2026-05-21T08:43:23.914041Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0081,user-009,0x71db6c6690fceab1ba710617c382308b0150f721fc69c3596e43314ea53bf6c4,0x3e148f75b0be209ce0a395c8e226b3a6c602af2f2ec20969e3183c311bd1d75a,-22.208,0.0,22.208,-22.208,2026-05-21T21:44:25.663818Z,2026-05-21T22:44:25.663818Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0082,user-010,0xedf4b126a30b2b2571cbec8af66167b56b9be8fd6419926f9904ffca13912132,0x6fee74c20a0a079626b23954442905cbe47a14e55513f3f28353f4e60c106f33,0.04,3.485,3.445,0.04,2026-05-21T20:50:17.362820Z,2026-05-21T21:50:17.362820Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0083,user-010,0x391c8ab68d89881549f69c3757fdee73c9264921a1a2f10020a46f0c334ca423,0xec657e741653c05bb5befea17cbf16190567fb6bb162a8143a8027da83c65a4c,10.732,10.732,0.0,10.732,2026-05-21T00:21:24.401839Z,2026-05-21T01:21:24.401839Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0084,user-005,0x2d3a993172d3afa7fc126e66bdd139d6d47f033b40385631292cf35dcd6c60d6,0xbb78419b5e67b2b866e1a5ce683e3d5b0e6e647c7e600d110b37885837b70199,9.311,9.311,0.0,9.311,2026-05-21T13:11:58.819360Z,2026-05-21T14:26:58.819360Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0085,user-003,0xf0d0b4f8eb14cb2ed06e5521f33529a386ec32150fb73fa2502846e1099f4584,0x28e4a07bed288d76f40b5f4ef378de45ed787021bd331323708ee0db2df25b4b,11.175,11.175,0.0,11.175,2026-05-21T05:46:16.124228Z,2026-05-21T06:46:16.124228Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0086,user-008,0xfff024e9df0ae8af0bb47675c1e23001963c8a5c1e9eff556f85f0fb926aa65c,0xf6ef542d5d7dc1db3fe2a60441d4f99a727bc6db333ac5528598cafeae42a048,7.473,7.473,0.0,7.473,2026-05-21T09:39:41.746700Z,2026-05-21T09:59:41.746700Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0087,user-002,0xf7f4fd0a71fa4bb7d1f0521d59a110cf3191790fff7e4c7c808823e273fdbc57,0xbb9365f654320681613393c5381d881276210a5061c488067a7420ba6c05b6c7,4.648,4.648,0.0,4.648,2026-05-21T11:25:10.934217Z,2026-05-21T12:05:10.934217Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0088,user-006,0xdedf3cfefe94b94b58f76484db0a82f4c2f4210298f175b0ba56f3ceb49b7a07,0xe2f10c0f33df37e0de18e709161dd5b8f9e45d795eedc66f4c27a8a0a9ff2b76,7.148,7.148,0.0,7.148,2026-05-21T18:11:46.720133Z,2026-05-21T18:31:46.720133Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0089,user-008,0xadfa2b90d60b3c51c696f2e588ddf030236343885e3b2b345a6bc4ffaf07dc6a,0x8bdb68df914b2af125daa5cae22e797f0511d6ae958e7f91a77dde3d43174e0d,3.751,3.751,0.0,3.751,2026-05-21T08:49:18.022754Z,2026-05-21T09:19:18.022754Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0090,user-009,0xdc3574337e98f2cff51e09ea08c0477e45879b0464286362670b9556084614c1,0x3908830f031e1cb7038ef3cb25cf41255d4d75901066bcf1ece10f479f76c40f,-0.003,3.668,3.671,-0.003,2026-05-21T12:37:18.260073Z,2026-05-21T12:57:18.260073Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0091,user-007,0x1a4d0c6c3ca679044755d909ea4039c926eaab6c237f80e172b9082aca7e10f3,0xad48fe5224f2a254dbcfbd0b7c6376cee7ec45de28ec9db270229f4c10a1f22a,5.52,5.52,0.0,5.52,2026-05-21T15:50:47.235306Z,2026-05-21T16:20:47.235306Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0092,user-002,0x43b0c7fca3faa6200187ecd1c7be84d461774f84f8c97f7d100d0bab2c871fc9,0x2a9cfd8f9c99359f5ddfad1c8e9e6b793073087f5551c61f61702523889665ee,-6.951,0.0,6.951,-6.951,2026-05-21T16:06:47.720178Z,2026-05-21T16:46:47.720178Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0093,user-002,0xb527f2f9af76a9986809071a9f734c1a3dd420d5b0f6ad631cc9010ba0be8097,0x10fc87139f14b1fa4cd46491de941e7a09d204147d15af577bfb2c77786f9180,10.954,10.954,0.0,10.954,2026-05-21T07:52:29.712000Z,2026-05-21T08:52:29.712000Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0094,user-006,0xfb942201247d998276948e3fad5cd89ee48b0faf4df9ee77482424df281d3fad,0x001683480f37dd64840851ca745d8f97c7472ce4a498c625815aaca8371ed04a,-0.052,3.693,3.745,-0.052,2026-05-21T13:19:43.645415Z,2026-05-21T13:39:43.645415Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0095,user-009,0x03a2517c133f3f8b796c9bb00b935735eebe646c72914f888522b45fe8b0968d,0x7423d4993603d8c450c59dc56fef1532d79d02736e6b604949f18c9f3231193d,-15.014,0.0,15.014,-15.014,2026-05-21T21:09:25.449990Z,2026-05-21T21:49:25.449990Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0096,user-006,0x8b3679d211a767cc6e6f011081af85bbf79484b062f4dc212a9d34bbb17c2c7c,0x98f190a535048bba3dbe1f5fc7ecb99ede0a831b67b1e9fde7b18e08ee2c63fd,7.402,7.402,0.0,7.402,2026-05-21T07:57:18.642102Z,2026-05-21T08:17:18.642102Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0097,user-004,0x1339bdd81804e81e078abee187a68f281bd5bf8f11f91fd24efc6f04270b83c8,0xb33b1c6c7144b294988b4379dac5e654e4052547556105f4be044b8e67b58843,1.397,2.413,1.016,1.397,2026-05-21T21:04:14.283881Z,2026-05-21T21:34:14.283881Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0098,user-008,0xb454027442f8dbd62f81cf20d577e0f486c1ca180e0f67cf1a35c22c7b5d62ac,0x4255664de656065d034ee4f78f653c7dbf6692c6b8f8f084c438aadf96412d63,12.288,17.4,5.112,12.288,2026-05-21T11:21:59.895423Z,2026-05-21T12:21:59.895423Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0099,user-004,0xd8351dbca4e63ede3065743384453b010337923e3640c166b70c13ca28d0a33a,0x8486b7370c872d329467659fb34d588d55e9b7bd4c1ccd37de0fff9df16d2f6e,13.43,13.43,0.0,13.43,2026-05-21T15:40:43.605686Z,2026-05-21T16:55:43.605686Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0100,user-002,0x5a46a88a298811ef758c9f6855fb4bc67a55c2379ae8ad6e1d4ee3bd5daa0ee2,0x7ddef51710e51de8dcccd955328151200012594c760098be81b557b70b31f4ef,13.486,13.486,0.0,13.486,2026-05-21T22:53:32.100196Z,2026-05-22T00:08:32.100196Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0101,user-006,0x45eafe9ca528f8d84c89fd313108c17d72f19df16a3ffa85f6f0f98a2cdff7ba,0xa5ccbdc4e2ccad2dfeb5b0049d02c861825cb36609b4d0aca30e10dba91c3cb9,1.584,4.391,2.807,1.584,2026-05-21T06:21:45.141185Z,2026-05-21T07:01:45.141185Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0102,user-003,0xd5598ead9308ec33f5a70c2426857dddb5456967bf10483d3934b103c09ee0b6,0x9d296378b7f785573c2edb3b16a7b0fa30664ffe478cbd16ec996a71b8343d5f,-27.141,0.0,27.141,-27.141,2026-05-21T04:27:35.514068Z,2026-05-21T05:42:35.514068Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0103,user-001,0xafccd1c535ba01db7feaedd06b17c041016d52f6e97f9dbb0e060b359d89c0ef,0xaeb28f85f32d016c38d05886aea17f114e9e78c11e17b7e1d8638d8880c9ac85,7.046,7.046,0.0,7.046,2026-05-21T03:39:04.307630Z,2026-05-21T04:39:04.307630Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0104,user-002,0x6f4214cda3585d1c7471ed12ad19774ce8de9cd931f76696ca187a3a543ba41c,0x54ac0d3945d06610c6a3ef42b0b24e9c15c4b471b9b8fae7c1e9472b4b08b6f8,14.521,14.521,0.0,14.521,2026-05-21T14:31:46.719220Z,2026-05-21T15:11:46.719220Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0105,user-003,0xc020dbf83f16c7aa8b3853048b0d7c866d27037e82d94a47c95d47c154336631,0xd3510807d9c09a6a64520a1c73a2cffa4f9aba7a27194744868ca2f9f7a0372b,4.614,9.056,4.442,4.614,2026-05-21T16:06:43.750764Z,2026-05-21T17:21:43.750764Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0106,user-001,0x449b03fc8dc76b526ceb2d8bccd1a671536119cefcdd5227134173cc6ab2a546,0xdd6c0149248338c99623199aafe83be7d6e561175b8bb73f20fd9f8ae0566033,11.404,11.404,0.0,11.404,2026-05-21T09:58:43.588863Z,2026-05-21T10:28:43.588863Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0107,user-007,0x4dd0d31b56b6d27fa5339817713d6ce6f6e7d230c613e14b889d8fce857c956e,0x278ed5c9daa9f25a8c02e45372ac17f3323a73e5b1189e6c058e004e0002768b,5.333,5.333,0.0,5.333,2026-05-21T20:20:56.339298Z,2026-05-21T20:50:56.339298Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0108,user-009,0x8b24d87571dd3b2804e333bb58e9acef8eba029968783b271ab88706ac303a9a,0xc8bc9eb9f01d4d75e3e00bfb8892b9ccb0a9a5a3bfd5f3296d5e49ab4f4cb983,5.206,5.206,0.0,5.206,2026-05-21T14:56:22.339338Z,2026-05-21T15:26:22.339338Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0109,user-005,0x7c136b31283164d1346a03760871b312518a0058cdbc177214f3c16143d02c88,0xe7eadb2108a644c31110a4de65cb20ac8b68e177f20f8aea0591760d8cfdfa43,4.92,4.92,0.0,4.92,2026-05-21T10:35:21.313370Z,2026-05-21T11:05:21.313370Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0110,user-009,0x4a56491e6856dbf370251b1f1b917435999d6dcb3e9a2a81b65d5c40a0f6e3c6,0xdda11c57678d500aa7f5ecb38ce5c9422daa6ead6db2a4b14f82078d4fdd9fee,11.379,11.379,0.0,11.379,2026-05-21T14:52:14.422384Z,2026-05-21T15:52:14.422384Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0111,user-004,0x148560d79389ed0f0668f718b177a1039a56cf3c1f140224959617355e94fa34,0x08bcbdc75c8ceef5739cf98f50fe1f108595532c81adbc7ef6c65fd5459a0067,8.987,8.987,0.0,8.987,2026-05-21T18:09:51.625481Z,2026-05-21T19:24:51.625481Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0112,user-002,0xc90af888a8ec7ffcc28915e21351d25d0843dcde6399df5fc93b5c6ccd2a9fd3,0x22a527ce4b207c3348e6261c1b49ef35512512913f056f8af74afffced52d278,10.926,10.926,0.0,10.926,2026-05-21T08:19:41.389692Z,2026-05-21T08:49:41.389692Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0113,user-008,0xf71042be891031cbfc904044b1abf23b9fa13fe7e25c02ba1ef7172354c9627e,0xd9c8c12a4f9bb45e88a07e17a8893f4d398e93943341787f19da10dad58bcadc,3.819,4.352,0.533,3.819,2026-05-21T19:30:42.675002Z,2026-05-21T20:10:42.675002Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0114,user-005,0xfbf0f277ec85ecaf73b6deeaa511b53b79844ad7f7739d359538d4b1c7f99bc0,0xe721c81b8bc8830855f1ccdaadc171c0325d6187d58d6a7aebf3becc8505d233,-7.844,0.0,7.844,-7.844,2026-05-21T06:44:13.117813Z,2026-05-21T07:04:13.117813Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0115,user-009,0x6092dccc53c841ed3dde5f0321976ffb28b9908d574c7dde7f98f04cf5549d2e,0x8c1c49f9404f4c1e01fe48d65a11f45dd4e94a5b13f7578528c4e12e0638e520,13.706,17.917,4.211,13.706,2026-05-21T16:06:47.136685Z,2026-05-21T17:06:47.136685Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0116,user-009,0xe7548d4b4bc7529730338a1bb94a66cd6316776cc6f65d1b62271a0d9b34e61d,0x0817e6442da9af56fe534e193de6a465d6bd85fdd72a3529a611996889578a81,3.006,8.652,5.646,3.006,2026-05-21T01:49:43.640395Z,2026-05-21T02:29:43.640395Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0117,user-004,0xaf92914d2737fcaa44d0b7303767129ee89ca477fe6ba188f25ff28fe293c9e4,0x9871c568fae503559e89225258935324c8fef09d95e146da9ace3e2d553582bc,9.065,9.065,0.0,9.065,2026-05-21T05:41:55.328834Z,2026-05-21T06:56:55.328834Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0118,user-008,0x902a97869bf55af8824dff98da183fc7c471efc4736891ad709547292bc3fb6e,0xe6995eb4328563fa11830f76f4321bba0fff53de18a60c9a442725e2fb996d2b,13.636,13.636,0.0,13.636,2026-05-21T10:26:58.073607Z,2026-05-21T11:41:58.073607Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0119,user-007,0xc0c442e6ed88d89a01d865f134a69ccfc4cde17b217181e1e0f5b00d5a080596,0xf53f9f4a89c4e0cc9367fd102c9289b5c9caf04ca3c57ca0fdde348bf2a45946,10.489,10.489,0.0,10.489,2026-05-21T14:59:46.576457Z,2026-05-21T15:59:46.576457Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0120,user-008,0x8219db96c4ef254263d27d84a71fadb1c8f29d626b24107a8e906e43779ee7e1,0x12e422b04bf47990033443bfea3d35d360eb7e714caa570e28ed54c13aeb5ddf,14.166,14.166,0.0,14.166,2026-05-21T07:49:09.612288Z,2026-05-21T09:04:09.612288Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0121,user-001,0x836e9aaf50be97d082a5d599ed86d8d6bb6e4ba67238aed6c21c95dab5e34407,0xd6a0993d87a7ae907b8a1133fe3b9e949f7e1a04e62b9e34f0d7e755be63c62b,7.276,8.958,1.682,7.276,2026-05-21T14:19:44.273690Z,2026-05-21T14:49:44.273690Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0122,user-003,0xd2fc8fedcb0849aa8148aa35415d89b2c5616d7ea0878ae3c62ac8134163aab9,0x4de8f1872e32bb3f35c69bb1c0f6ac97267f2e75e622121501ff689d89c91f37,-9.04,0.0,9.04,-9.04,2026-05-21T00:19:35.903553Z,2026-05-21T01:34:35.903553Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0123,user-008,0xbd971d19c79b2846d108ae6138870c09bc1363bac4d4f792253a17508a1b67d0,0x17dd10006b4991b885067abc37849b1d7ab4932647c3b81f4074a09709d1a501,5.724,5.724,0.0,5.724,2026-05-21T18:12:00.348469Z,2026-05-21T18:42:00.348469Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0124,user-002,0x5a8f76144883575d0c93fc6386a6b84d2a5db0652c1c8b05ea8a58882bf09f36,0x56902b896d830ff1137f00bfbaa00dcf9450d863230be51892eebe51230b8bdb,4.771,4.771,0.0,4.771,2026-05-21T01:50:59.664570Z,2026-05-21T02:30:59.664570Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0125,user-006,0xcac1f2dc219254eee9dbcd43a045d62738295fcc5a286c280270d281e304253c,0xf7732563cfa0a3865f16bd2b30d20228fba9d9fde12038f9d283770bd6d933ac,2.49,2.49,0.0,2.49,2026-05-21T16:42:24.554585Z,2026-05-21T17:02:24.554585Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0126,user-007,0x75563b193cae16103e221cf4700481cb2aeb942d6035c22ff229d950f9c90eab,0xc383db47dd2c82e52bc580d34c283452bde29a1589009beef4c9b3efb1fe5a4f,13.86,13.86,0.0,13.86,2026-05-21T02:01:13.073891Z,2026-05-21T03:16:13.073891Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0127,user-007,0x65e07950373e7b66ba67ef4fc3dbec875f8348c2b96f1977d30152584ffa689b,0xac4c350201bc8181857e7ca1ebee1eeae6a3a2923837ec56a5e7282c8696c6ca,0.093,2.761,2.668,0.093,2026-05-21T16:53:55.386359Z,2026-05-21T17:23:55.386359Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0128,user-006,0xe76008ab1074f48399cdc1f4db81b92e522f8d2ffe40f3cfa06b92ce4a465dc8,0x13123ccba88a8887e4ffdac7cd030c3049fd32d288926225192c9240ae340cc9,11.702,12.563,0.861,11.702,2026-05-21T19:55:15.442582Z,2026-05-21T21:10:15.442582Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0129,user-001,0xfb2fb10cc093aa8976a8f48433c7d062518058a85e22e9568063eb0e9c861f8c,0xa17f37d80f4c7a2c7d06d8d2e9791ed0ef579b564af36f6d11da97618676312b,4.61,9.073,4.463,4.61,2026-05-21T23:49:28.692356Z,2026-05-22T01:04:28.692356Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0130,user-005,0x8d2574d1b2c4fdb80a487a2e89655c57b72428556769da7bf8ede374529734f1,0x62d5f89db732245256b9a6de9da575b3acba9a3a9ca0ced31bcf2ba5b0daca2c,7.255,7.255,0.0,7.255,2026-05-21T07:33:58.803559Z,2026-05-21T07:53:58.803559Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0131,user-003,0xc8a35ad6ffd655913b957a072bb112d8aa489a127a42b3f2fac1a01d82fd7814,0x3bbb55c547ca86963ed5bc68585805312965f088066d8ba8b455d07b2bbc97a2,22.393,22.393,0.0,22.393,2026-05-21T21:59:55.919015Z,2026-05-21T22:59:55.919015Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
