session_id,user_id,energy_kwh,import_kwh,export_kwh,net_kwh,start_ts,end_ts,batch_day,receipt_hash,merkle_root,batch_root
run_20260521_224941-0265,user-006,-13.94,0.0,13.94,-13.94,2026-05-23T06:02:01.828932Z,2026-05-23T07:17:01.828932Z,2026-05-23,0xf4bf620491d94cf00fd94ddfab117aee04cf95fe55a4a9452001d9b605e39f3d,0x5b4727589bec7ab0473b71dd41575d4a933086da6a1794ba4737e23075b8d03f,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0266,user-007,0.0,5.919,5.919,0.0,2026-05-23T16:33:30.375533Z,2026-05-23T17:03:30.375533Z,2026-05-23,0x51640790871f6271f5d2f7321d6532c33e30ee4d1747a4c6d3af6fee99fbc7a7,0x8dc7bf139f5db8d1df8d9e1c47129d263d7031a6baf825015f7add4bd6be3958,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0267,user-005,9.977,9.977,0.0,9.977,2026-05-23T10:49:05.688286Z,2026-05-23T11:19:05.688286Z,2026-05-23,0x23bbb32a36b42c87e37ea29351f4885545bc60e65d7c0ac46370bd67b113a628,0x0e1c4bbbdc9dbc70977e300582a0d6f58e297d83b220f4ac24e374172e7beb6a,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0268,user-009,-3.813,0.0,3.813,-3.813,2026-05-23T18:31:56.102382Z,2026-05-23T18:51:56.102382Z,2026-05-23,0x8cf07272e3c61bf6d1fa7086d9fcb79902bababd92883d250fc611cdf40d2d1c,0x1f6489db7e73c7c6cbdddc4d34a6ec7955331ac6da25d9dfa68612e5dda9e381,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0269,user-008,3.312,6.967,3.655,3.312,2026-05-23T11:08:27.456073Z,2026-05-23T12:08:27.456073Z,2026-05-23,0x23abf09a057d8c6cd5c4a93c5a3a810044cc1069207027ebe440f98f94cb969c,0xe73eef27b9b58cc197686f41b0e56bf568ae4a6f834a3bce672ee6d065e31959,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0270,user-010,7.295,7.295,0.0,7.295,2026-05-23T04:36:05.525147Z,2026-05-23T05:16:05.525147Z,2026-05-23,0xb3efcdf71aeedc875f2239a9ddcd8af6fbb9074111f050536ac5c1effcde8677,0x5b7077fad13b7fc479040638afa4a96f85adf402a52c6b44784abc54394d64a7,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0271,user-001,6.598,7.796,1.198,6.598,2026-05-23T20:19:54.300038Z,2026-05-23T21:34:54.300038Z,2026-05-23,0xeb835890751052ddd94f2117a7521ed0526ada0ab4e68bb59108d78131fcf13f,0x402dad72e664d780a84e472404ee18ac3718509be9a839891f9070ceb335d512,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0272,user-002,3.763,3.763,0.0,3.763,2026-05-23T10:56:48.215473Z,2026-05-23T11:26:48.215473Z,2026-05-23,0xf68c9660d6d9ebcfaead69292658947c96311affdb2a06bf6fb7883b51730c26,0x60788bbb985e6b549633cbd2116e1276dffefdb21a41cc8952519246ff04f03e,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0273,user-004,7.87,7.87,0.0,7.87,2026-05-23T12:55:23.887509Z,2026-05-23T13:15:23.887509Z,2026-05-23,0x7a9ef6bd854dbf7ac46c30dbe940af659ff070b27776ece7cbe58d7c1a726342,0xbcad70f39f52a48fc6a1fb318f21fa0097d2b623769cfb5ee925f80d24daad8b,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0274,user-009,7.777,7.777,0.0,7.777,2026-05-23T11:28:51.971748Z,2026-05-23T12:08:51.971748Z,2026-05-23,0x48850bd8bc69a870107e5ef27dea53a06edf5abd835a0f5bf957be765eaab99a,0xdb00e3d8835fd129df39045a38f168132117b95e924f488b616099a4187d91da,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0275,user-004,7.13,7.13,0.0,7.13,2026-05-23T23:46:08.460451Z,2026-05-24T00:06:08.460451Z,2026-05-23,0x4f23a7a19a1880d6ef101431c79f44bcde6b209aa790f0a91f8548f4cf8fc044,0xdf2e30743e0d06b9df3b84d97894d40a884508d1c1d79a3731dac3cf8fea2cb3,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0276,user-006,-2.601,0.0,2.601,-2.601,2026-05-23T01:38:34.665018Z,2026-05-23T01:58:34.665018Z,2026-05-23,0x23f17a6dcf9664464fc1d5ce83c973ee2ca2b9ce6631d6c4657e6a9f41aec082,0xe67ff5c16d39ed4403ecfc2311e677ca56cdb12ad8c442b6f850bcd164a94b7f,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0277,user-006,0.472,11.178,10.706,0.472,2026-05-23T04:39:02.607463Z,2026-05-23T05:39:02.607463Z,2026-05-23,0x710281032c3f7041a242136def2b50b87c11a6c283e31fd778a04367adf29893,0x1e8e4555b70efb43482c3ebec5d03e70d99ac0a9441cbbaae8c4584f3eb0000e,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0278,user-002,10.655,10.655,0.0,10.655,2026-05-23T11:14:09.726019Z,2026-05-23T12:14:09.726019Z,2026-05-23,0xe8cf448efdb2fdd348a3c1aedc50828ee58610a2f2babd18b6b953b8a079dd7f,0x0b0c9d7509524001551aa5bc9c9b9314981586db5b62483dfba570135f523dac,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0279,user-009,-7.397,0.0,7.397,-7.397,2026-05-23T20:17:03.037196Z,2026-05-23T20:57:03.037196Z,2026-05-23,0xe568033079040776335952dafb6ffb7972304059a300a17dd044ddfb8d881be7,0xff1d5eece35dd8924e0c46b78debb33f66445de5594698fde53b79bc4b6ae863,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0280,user-007,27.927,27.927,0.0,27.927,2026-05-23T08:11:35.603284Z,2026-05-23T09:26:35.603284Z,2026-05-23,0xf45e63666287ef47d5533e83101c13b837bddb1afb0bb3390155b1ff5240f44a,0x062ecff55f5fbfb21ce7cc0eb5dcc291837ba2d7931e2dfd59662a325f3371a6,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0281,user-002,2.565,2.565,0.0,2.565,2026-05-23T03:57:22.958555Z,2026-05-23T04:17:22.958555Z,2026-05-23,0xc570009a9d4f93c233d64d9e560559f14f3068126cdb6dc7fa10811a5fd6b745,0x93ad84fac6556fb263c7062d20e84a0a2fa89d8eb05dd716aeff3fb06d69f89a,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0282,user-003,13.153,13.153,0.0,13.153,2026-05-23T10:34:52.211327Z,2026-05-23T11:49:52.211327Z,2026-05-23,0x725c9761a466ead8b58c92a7cbbc2d9992b5c548205e42ef082e90d4d8ecddfb,0x7b0b99b8cdab3fb6e27906f0098f3d68f5bfb9d43c21d4b60c3f12eefb2f36ec,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0283,user-006,-21.831,0.0,21.831,-21.831,2026-05-23T14:05:13.539600Z,2026-05-23T15:05:13.539600Z,2026-05-23,0xc3bd8b255e5f32b89f559a9514f44cecd32cb7f3a2dbbd747e1d23f1882ce749,0x3d15e3d4c9821e7e7d285ff55e82b68cdc4b176d51059d931087090190285aa8,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0284,user-005,0.449,2.987,2.538,0.449,2026-05-23T00:21:28.321653Z,2026-05-23T00:51:28.321653Z,2026-05-23,0xa30958d9057d926d30f50eaf32c71c7f9e28d23701669edf5abd82a1da4cdf5d,0xaf94a712b32b88dfd607cddb3bad59267c93839baf3de59cfbe063a826d7c013,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0285,user-010,-0.287,3.258,3.545,-0.287,2026-05-23T17:59:12.363332Z,2026-05-23T18:39:12.363332Z,2026-05-23,0xe67b11ed0a696177c731ca318dae7185ecde66916660806b361b54c7876e9fde,0x839f3cf9478fefcda68bbbf71170eae3ebc146f0314326794be0a27f104f33a8,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0286,user-010,-3.607,0.0,3.607,-3.607,2026-05-23T14:49:34.416053Z,2026-05-23T15:09:34.416053Z,2026-05-23,0xa83d9891715ac9ef1f92ab159081f867f0a1648930bd47ae85611cc6261c77e9,0x746d3da3161fad095409d828ff7faa0d4f7496caac59f709384c0ca7742aeed3,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0287,user-001,-7.254,0.0,7.254,-7.254,2026-05-23T08:46:12.154298Z,2026-05-23T09:46:12.154298Z,2026-05-23,0xfcc7577dbc3a056145e559eaa464ba9b832cfea9afab05e01c1dc6b05aeaa5b2,0x9c915eb726ec6b5b33a9cd7c3feecf71271bd61cec8a273cec824f720e3f1170,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0288,user-006,1.753,14.983,13.23,1.753,2026-05-23T22:00:08.102268Z,2026-05-23T23:15:08.102268Z,2026-05-23,0x1023116c31f30fef4d169f704bfe44058169d4b84ae34fe50f712f6f9a7c82b1,0xc749000ff7b6d22a0bdeea8b0389ad12be913a590835325060c421507c795f57,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0289,user-006,7.835,7.835,0.0,7.835,2026-05-23T15:37:26.201168Z,2026-05-23T16:17:26.201168Z,2026-05-23,0xc860349747c8e6ad3f8cf3f497b456c09d08f41fc645dc5e884cb664da1d031b,0x4a7e2cdc49a46ce2ed39a2a1998671c8b60c18a5234ff372dd56d287b5531145,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0290,user-002,2.473,2.473,0.0,2.473,2026-05-23T21:17:11.081596Z,2026-05-23T21:37:11.081596Z,2026-05-23,0x98ea63bdda8dc5a0614693d209fb611c4d78c572d09bc7252274ebb0d5643f2d,0x3539a5720daf0c40b1fb35cab2d92bc55a5008de570aa4a6841b99d06451badd,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0291,user-008,11.436,11.436,0.0,11.436,2026-05-23T23:26:14.562851Z,2026-05-23T23:56:14.562851Z,2026-05-23,0x2be6c01aaf6fdaebf1f000a8e61b6b573ca2d8a6aafa95880ca49c734f51c5c8,0x139aa721264cafa9eb67b878786ae60f67dc34650522814b25f264d4b0abdbbf,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0292,user-009,-0.169,1.711,1.88,-0.169,2026-05-23T22:56:23.154552Z,2026-05-23T23:26:23.154552Z,2026-05-23,0x3093ef4d9589658c934584883a7949b1f23019192db1cd90dcdfd089bc3e75bf,0x41d0bd7906e3c0c49d2cb20456b375886280aa870dad37fc43a13c15100ad626,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0293,user-005,7.214,7.214,0.0,7.214,2026-05-23T03:09:55.737737Z,2026-05-23T04:09:55.737737Z,2026-05-23,0x91a8055aeac5df6ea1b41d5edb422e7f9f5b61cbb782931cb0d25c30c1edb737,0x8d3f05eb6e2524a951b468179152dec33835a4301a5f24d48924b4926033a89e,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0294,user-003,7.354,7.354,0.0,7.354,2026-05-23T23:32:32.639728Z,2026-05-24T00:12:32.639728Z,2026-05-23,0xb7b9154965f592b94d2832586da06ce21e30cfbb48c47a8b07ea80bba55d418e,0xd82d557c78d67189b4164fae319dba83c2014e60b3879009a47c748b29e59e92,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0295,user-004,-0.458,10.376,10.834,-0.458,2026-05-23T20:20:32.413182Z,2026-05-23T21:20:32.413182Z,2026-05-23,0x0df223504571284c0dfcfd7d0bf21b7fe9b92ca07132946281943c78dbb77a9e,0xd360be06d5a631103b64b5d97476bba6e2621f82877919f3716f59c9ac60258c,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0296,user-003,-9.156,0.0,9.156,-9.156,2026-05-23T16:34:02.538572Z,2026-05-23T17:49:02.538572Z,2026-05-23,0x43561520669ad2e6a921e8362ca7d1f77bf8d89c7ee69e39e0c3419531e865aa,0xa51c70bec2abb7878e4110e9b5facd78c7b615714b27072bc0922de665091288,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0297,user-005,2.182,2.784,0.602,2.182,2026-05-23T20:20:10.910381Z,2026-05-23T20:50:10.910381Z,2026-05-23,0x4fc9858ae5b1215cfc335d23523efaba6a9ec04dc6b840b61a6cf011a3ab59f0,0x668392f7d6b26fe7bd21d6b0a6e10877687e89c4a4b6c4615a06710707a1b420,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0298,user-009,22.608,22.608,0.0,22.608,2026-05-23T03:40:33.656413Z,2026-05-23T04:40:33.656413Z,2026-05-23,0x6cfcce4bbf0b4f92a958aded099c08672633940f255f0cbbd224a602d4a4adea,0x61e597197aa2842db5fd7c64d5890c1409b6263603f2e2082f128cc5bf432701,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0299,user-008,-21.143,0.0,21.143,-21.143,2026-05-23T03:10:20.054172Z,2026-05-23T04:10:20.054172Z,2026-05-23,0xab5cce832ecdd5b578a3bc5f5d44dfa06a2e3e66e094b6e469a0368b9c203ce2,0xa9c5829a0401fa39aa0c2f019c10adcebbb9028bb59e57ba627e94c7c1230ef0,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0300,user-001,11.1,11.1,0.0,11.1,2026-05-23T02:54:59.813335Z,2026-05-23T03:24:59.813335Z,2026-05-23,0x309646d62da9e165fb01d908b530a35389479d196e60ce07b97b1b8b4e75035a,0x421a3fb3ac708efaf0b9976ee4ae9c12a0e071fe96d9045db540c17aed6c27ae,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0301,user-005,11.723,11.723,0.0,11.723,2026-05-23T12:54:39.605034Z,2026-05-23T13:54:39.605034Z,2026-05-23,0x14941f3f929dc40cfc90795115968f8255556310a4d227440eff411af24e8242,0xb1dc58eb092b7e7df6b36931973d2c9605bd0d196a7181dbc438270fb12a9baa,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0302,user-004,-3.669,0.0,3.669,-3.669,2026-05-23T02:48:07.814148Z,2026-05-23T03:08:07.814148Z,2026-05-23,0xb277aa505702b17db73d588d5d07f9528021438e26c1c3610eafeb3bd0459161,0x644022f8e10b986d21fb24ed10e09f932a37756c559d400ebf4516489e80ab55,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0303,user-006,21.706,21.706,0.0,21.706,2026-05-23T21:56:09.514595Z,2026-05-23T22:56:09.514595Z,2026-05-23,0x2de09243a96b38a78eae311a0a609ce31a59cdb877fc1ce16de82dc318a76976,0x17ad08851e41fe78c1e7e51788c926a5d65eb1f9abb3f779d1903b30f37ebeee,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0304,user-008,3.526,3.526,0.0,3.526,2026-05-23T17:03:09.361565Z,2026-05-23T17:33:09.361565Z,2026-05-23,0x290d70a332cf8b5dc63964efd271c7931989d166ec595928f048d19f05121b45,0xc1c0d30417b622eaebed210b236e3a9f5c701dbea990f7f9e0ec5d4b60a7d0c1,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0305,user-004,-11.512,0.0,11.512,-11.512,2026-05-23T09:51:02.294931Z,2026-05-23T10:51:02.294931Z,2026-05-23,0x25fe8792056d2c73b4e6a969ada6538917834167e8a32f490b88a87a2bcc71ba,0xcf65a88ad33e06adf432a864b64312878b813954ca2aad1c76db2bb6387b0702,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0306,user-006,-2.39,0.0,2.39,-2.39,2026-05-23T01:53:38.762070Z,2026-05-23T02:13:38.762070Z,2026-05-23,0x2116d710957a58edc474f05c7cd86bc9436e651a3f1fb3a932d9274a5dff31c2,0x9fad3286a7a08277c8ec5a285618aff8a5df335ba411434c9b1b03721da25f10,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0307,user-008,1.282,3.118,1.836,1.282,2026-05-23T05:59:57.472500Z,2026-05-23T06:39:57.472500Z,2026-05-23,0x17fd5c35815fb5b832332ffeee68b72f5509de1d2b87d4ebab5dbe2ef757c3db,0xfd700c9be8048643c82a3da0fa66cac8bd772a29e0f661a87c95387be3669cfb,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0308,user-004,6.17,7.35,1.18,6.17,2026-05-23T07:17:00.331429Z,2026-05-23T08:32:00.331429Z,2026-05-23,0xb3499742d1e187ec11e890502b2551753ccc63664c5105d0d2a28a6e231b9640,0x82372b01f78146557c7450b7b90e60f2cb0b18e602aa892d978f2ff70980c55e,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0309,user-001,20.982,20.982,0.0,20.982,2026-05-23T21:08:46.903580Z,2026-05-23T22:08:46.903580Z,2026-05-23,0xc10c57b43c2d49533e3fa4807248a65d037e29af5c27c23ddb5427b247ff9e4b,0x2affe83e833ec29f58460a028c804dc8bb26184dcf802767844ed230c43b15a5,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0310,user-001,-6.858,0.0,6.858,-6.858,2026-05-23T21:15:04.503681Z,2026-05-23T21:55:04.503681Z,2026-05-23,0x6fff926612832c4ac88b1523c3c06d7552e7ad8e1daf334fd0d409a478f58693,0x01f8d7a4bffe1dcde2df25bf49a6422011c0b7028d5a65a26978747496f39121,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0311,user-008,13.608,13.608,0.0,13.608,2026-05-23T02:34:26.160565Z,2026-05-23T03:49:26.160565Z,2026-05-23,0x7ae31cecb47f16af61d2d09354c8c19548da330ba071bae37387b747b1f7eb22,0xf8e616c897957a2b1f43f2608877f4430e5dd790ee1b31de9270964be2dbd280,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0312,user-009,-27.082,0.0,27.082,-27.082,2026-05-23T03:45:56.141046Z,2026-05-23T05:00:56.141046Z,2026-05-23,0x1eeed3d864d137d576048a5bd56b2f2297e8bcf30276f33793db611583cd9e32,0x417ca3878a4d5c09d466226c73a21476de034080082f0d882780656caddec630,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0313,user-008,-3.423,0.0,3.423,-3.423,2026-05-23T02:15:51.818826Z,2026-05-23T02:45:51.818826Z,2026-05-23,0xe7ce86787b05d0db80263d6bd42614115916b1ac1d6c5fd67c54c5e25da1d6f2,0x31183ab2e69528663fe97b0b602f984c2d1ffaaddd9db0325bd8d4075f43d4a2,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0314,user-001,8.115,8.629,0.514,8.115,2026-05-23T12:57:30.569323Z,2026-05-23T14:12:30.569323Z,2026-05-23,0xa05e44c82e1610a9e5edd8a9d3f4f81e24676c5dd399151481ac767d6fa9d69e,0x7cfc2756726a09e72a2e0fbf25b4e3ef7e89ea92b1ff22601e8064094156578d,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0315,user-003,2.271,2.271,0.0,2.271,2026-05-23T20:12:12.344322Z,2026-05-23T20:32:12.344322Z,2026-05-23,0x520fbb76b473c8e9a262847da1fab3167af29d06961fc2067c1d76dde081ed42,0xf515eec84438fa4c91d56692d661a723fa9284e04004b7606f228fce2095c383,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0316,user-005,-3.635,0.0,3.635,-3.635,2026-05-23T10:12:19.233756Z,2026-05-23T10:42:19.233756Z,2026-05-23,0x198b47670aae62fb30a2e69963383da36c8cd9b013e125a996ec18c0c2f2f674,0x682e6dbf9b468e1ecd08f15c9cb4a6159707f69f0f89a9f959eed40db99f0239,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0317,user-003,26.536,26.536,0.0,26.536,2026-05-23T07:04:15.855906Z,2026-05-23T08:19:15.855906Z,2026-05-23,0x6354487ec7ad43534410b920690e9c1acbd8177bb332b3002d29ba7109bd8f05,0xa849ca76d2b32e1362da04704cf4597b3b6efd376b5d182f2cdff0e473fffefc,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0318,user-004,13.841,13.841,0.0,13.841,2026-05-23T20:32:02.446522Z,2026-05-23T21:47:02.446522Z,2026-05-23,0xd7a411647b3f40e7f8f7999c60be15eb14a5c4c4e872de5eeb321e9e8ff38855,0xba57a26e4ecfd4846d74d04c3005acbcc2a162d0b03a95d2db99c7eb51e9148c,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0319,user-002,3.482,3.482,0.0,3.482,2026-05-23T16:09:44.855475Z,2026-05-23T16:29:44.855475Z,2026-05-23,0xdf71162b66250e85052a53867138167e36d2e84dbc7e1cca7add1380c2507ec7,0x57ec9b77e2851fb08d650e2f62b300967ca99e610d4ef4d3d18b3ee9e13eadfd,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0320,user-010,21.399,21.399,0.0,21.399,2026-05-23T13:38:08.769804Z,2026-05-23T14:38:08.769804Z,2026-05-23,0x8e81e59d9ea59527c7b6b8d9d06c5fca562f477df19852f65a9f4800dadce3a4,0x42760f14f4a994148120c582bad782b116a70a57859c0431d0e5999954a944e0,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0321,user-010,11.074,11.074,0.0,11.074,2026-05-23T05:28:15.932066Z,2026-05-23T06:28:15.932066Z,2026-05-23,0x0d0e19b6f7e1cf965a3d68dffc8adaa18eda32bf27853ae078aa926386b9879f,0x737ad6c0f2957f690e474fa39a57128acb7508431f695d61f2b8585650743459,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0322,user-005,7.064,7.064,0.0,7.064,2026-05-23T10:17:48.118361Z,2026-05-23T10:57:48.118361Z,2026-05-23,0x647e9a54b3f461053b3dc81850bb4f7bc41c52ddd58ccbb0b7fea6721c875026,0x6d0a7be72f77a05b36cbf647a6d23b8aab6191a7faac25e1b17c64861f7ec656,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0323,user-009,4.746,4.746,0.0,4.746,2026-05-23T04:17:06.916294Z,2026-05-23T04:57:06.916294Z,2026-05-23,0xf55e978b7bafe9d8ea507044157382f76830ab287821da585a1c14a5e05098e0,0xccd420d76341c93832023641b5599325c0dc092b49a5e82568ce2ed5d6cc9bd3,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0324,user-009,3.547,5.508,1.961,3.547,2026-05-23T14:45:10.987015Z,2026-05-23T15:25:10.987015Z,2026-05-23,0x4225ec739e656b5d3b5672bfcbd293394766f690fa37fb29e2266b8e3bb42b1f,0x41a3c5ae0cad475267213df9ed9cacd7fa2f89e38c3128d4ce98ebdd645c0a99,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0325,user-010,8.79,8.79,0.0,8.79,2026-05-23T01:39:21.128523Z,2026-05-23T02:54:21.128523Z,2026-05-23,0xd5d0ee75acb4bb5ab89d91e6ce57443f11f03066e1ee53c5db2bf5f488361e78,0x6b3076eea911a6c228b1450caece652db7f8f3d44df359fdb7d804e5f851b426,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0326,user-003,14.065,14.065,0.0,14.065,2026-05-23T06:27:31.975438Z,2026-05-23T07:42:31.975438Z,2026-05-23,0x356f67d3f2c3027eef7fb8422cd3c82685dfd3215a2e5f6f089013ffd67a0298,0x8e1bb58488af44788fdee8f18dd7dcec3c223f15a413a5c8f7600498a687e357,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0327,user-006,1.877,4.52,2.643,1.877,2026-05-23T13:52:44.208342Z,2026-05-23T14:32:44.208342Z,2026-05-23,0xd130299cf918517c540e73428f74d9efae27a442e74179371d2149eec07bfc8b,0x0a5209387777c8e466dcb8f38267af55aae33c13470de7d94c5885907a5d6661,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0328,user-005,4.966,9.417,4.451,4.966,2026-05-23T17:56:02.795806Z,2026-05-23T19:11:02.795806Z,2026-05-23,0x377693f9c0fa59c71623956058229c75822c38a9d7134f993aa26d41c7b1ef3c,0x89dc984e0f241b753db9bbd071a268a1fc01b226df70f8687ff22ee512fb4beb,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0329,user-007,22.599,22.599,0.0,22.599,2026-05-23T18:16:21.341261Z,2026-05-23T19:16:21.341261Z,2026-05-23,0x5178647074d00adfbd0755bf71833726b13edd361a2d59c851c5d859999ab98e,0xed71515a334ec42a98c908484a385eccabd3b2aaa19ff9c7870593e1d7966af3,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0330,user-005,1.985,4.49,2.505,1.985,2026-05-23T20:29:59.054605Z,2026-05-23T21:29:59.054605Z,2026-05-23,0xe7d8514e140d6f3ded3c6ad536e647b76f4306d744c79d94df9afee9d2d1dac5,0x432f2d01db7c1164975539bd82db3629293a681f165a792e11ddeb9eb0da86c7,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0331,user-008,10.148,10.148,0.0,10.148,2026-05-23T05:25:39.752278Z,2026-05-23T05:55:39.752278Z,2026-05-23,0x78e59975050540106f3b48bb030b7c87301e91bbe1a9ff0fde3928fec7645c61,0x69ae56a5c70a4303cd52106edff0d8e0f8765b3e6435518b3ea399cb8cb99a08,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
