session_id,receipt_hash,merkle_root,energy_kwh,start_ts,end_ts,batch_day,batch_root
run_20260217_220238-0287,0xfc015fd89add3353eb00bb0ac95d812988e32271ca567e1f0424436065c12bcd,0xdf531416dcdee7fe0c373491d386e232bff188b9d6bce77ee961c579c032af57,10.735,2026-02-17T19:20:21.723629Z,2026-02-17T20:20:21.723629Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0288,0x024b9c4cb9ff0152ca1a8449b1c254793179bc289264b93f7743f2dca927ef9d,0xfd99916575b1edd67f83b4b66b786137aef3946f572c2e3abf8c7e1e0a8d1c24,7.454,2026-02-17T20:45:35.976082Z,2026-02-17T21:25:35.976082Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0289,0xf1a2700820dc45b56c8b733e2ad335ebb9b5d8959dc0d58d9d5e74974b6037b9,0xe0b785d3e25b93f5c17178a17fed7317d863e2565bf008a1d4a2369f20cf35a4,7.333,2026-02-17T19:16:08.281305Z,2026-02-17T19:36:08.281305Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0290,0x1069219a48f7e5a2d5cb3d30cf6d322725b45870b4076aba3c7e1819f1b8b236,0x31ff2d5c9cf58e8fb3251003702e0950a211d5d7c7f714f9da3bf2083e215259,3.525,2026-02-17T05:31:21.097976Z,2026-02-17T06:01:21.097976Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0291,0x8ffc4efb518bcf50435d69522625e5a7e1e37124c194e161eb99d53b1c50775c,0x59f8bb93e55f66a357e8250792f7f644f7f7473c5df253449764f4b54087ca02,4.523,2026-02-17T09:49:58.494787Z,2026-02-17T10:29:58.494787Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0292,0xf2aded28d02400e0eee798954e53e422d7197f9051b037eea81dced43c9b9ea4,0x828dbb8499eef8a2e6b379d18887d26ba904d1a2624c1defc212916e5e93e21a,3.34,2026-02-17T20:36:51.972154Z,2026-02-17T21:06:51.972154Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0293,0x87c7bf7fcf548b09b745103ba224ff1b52f14ea47b8e05e458e3b767504e0b05,0x088bec18802cf7af25ba091732290d524c8905ed4d88039acf2791f6d5971aa0,3.914,2026-02-17T12:16:47.718381Z,2026-02-17T12:36:47.718381Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0294,0x8666e4067148e1faab86c0f657b6aa8ae1a5227fb621ea8e453b98065e48737a,0x367edf4463d8a0b1bdf4d4bb9b5f50e17253a4338137f0fb4dc8e1d6f566c690,2.356,2026-02-17T01:57:13.272036Z,2026-02-17T02:17:13.272036Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0295,0x83318dec13218e11726641c7aecfb719238a79280ffed091de29af5d2cff42ff,0x2cf7d5117cc25e17a4fff54818b2a9e226049255678b055d0a85badb13fb0207,27.28,2026-02-17T17:39:49.491605Z,2026-02-17T18:54:49.491605Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0296,0x6dcd8957a4f250806495f6a0afbbd9a1bf51aa404b7bfc8b87e575161e68bde8,0xcf19613fa68ced75cfd8f94869b76a7f312f995acfbd3a7ab1f97299c93ad940,4.594,2026-02-17T11:38:03.634000Z,2026-02-17T12:18:03.634000Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0297,0xd7c6942d929aabe2409f60dbb1a363c98e8b22f14b32074fb101723f810569a6,0xa3bd41bce77cf1ea0119805c6fa5836fd127803986e01e0ab1ba023a906d0590,11.496,2026-02-17T18:55:35.178629Z,2026-02-17T19:25:35.178629Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0298,0x9bccbcdc893ae583e57f22a3d4d7e285e20e7ee227b5526217eaea0b876ece02,0x4b5e1e7975b0689e1fc702008eeba749f671371263ae6b2f20b69d5303b6472d,5.468,2026-02-17T20:27:30.855353Z,2026-02-17T20:57:30.855353Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0299,0xce2053ed31e593168da6bf049a3e70e82e1a7965f126da708aa895b9ed76c004,0x1b754792a74cf9c964da90957b54372cf496557403e0f55ed4d1bcb9c32e529c,2.211,2026-02-17T17:10:49.520279Z,2026-02-17T17:30:49.520279Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0300,0x5f8a438dfd05a0234dba9c5f43c4c7d59f09d8ca6cfbd90c85e5c87369ce786f,0x2d8e3adb78f288bb8f57324ccaeba240fcb204afe777b2fec472b7f301f16dae,10.291,2026-02-17T04:54:45.171529Z,2026-02-17T05:24:45.171529Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0301,0xe0de96f232c703f40df4339054286e533b8c39698a57f63efc8c3cd1696ddd61,0xac5066d21700b2e183a7a83551ac83f3ce9d4fdb67115a1bc61e905f937701a1,2.229,2026-02-17T20:48:36.779653Z,2026-02-17T21:08:36.779653Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0302,0x77eaef98cd36447e418d5560b0b96ae464928903615759b2686bd1a21eee6f04,0xf9f3da8a1e59d7073140f81b5f09ba1baf2e1c64623775967b95c32984d7b8f6,26.667,2026-02-17T12:33:44.902374Z,2026-02-17T13:48:44.902374Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0303,0x335c774daae1243073fc54b9a2b13a6af638224f23cf80be7667b09d0fec89ff,0xbc161cba4f5444da3919d61c64e233e9c40a74f58639f8bf2c3c5a0eeec0147e,10.96,2026-02-17T01:27:40.371350Z,2026-02-17T02:27:40.371350Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0304,0x74fa95931cf310c8feea2731127e3fe541fd0752d5fa54070454e71d7bf50992,0x5d774e8a2fcfbb9bbba0e3fc5a9788633c80bed1b46268fd763219c617bd85b7,7.082,2026-02-17T06:57:49.540465Z,2026-02-17T07:17:49.540465Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0305,0xae0df482a76c9da6ef1684d356d3b37142294839c47c0eeb5740dbbd87d48d34,0x897efd3c342a50f94b87be4785a00c180a14b8b2575fce56a2774926ed2887ee,20.711,2026-02-17T21:25:31.210099Z,2026-02-17T22:25:31.210099Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0306,0x821462ac2aaf29dd16ba6ad6fc4786d3528420200de4b1c4e28dec24615121b6,0xe9770cedef125fd0b6ba27739a222ebb25335667c81c13581f30cdb93c0362f5,15.049,2026-02-17T16:37:25.173311Z,2026-02-17T17:17:25.173311Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0307,0x6b8bd4ddcbfa20f90790d2f57258527c829c9ce8e071dc6a701b8ad3d6f06066,0x791089b1879882804e6cc4cf0fe52bbfd9261ebe47ead9a1dc8c45821fecb565,28.979,2026-02-17T15:51:38.970079Z,2026-02-17T17:06:38.970079Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0308,0x05a0fe5bf251c20b76ca6722b281433cc24d87378cbd61c1541b508a6ade750b,0x89862907e18d31e1746551f3025d392d128b43b3ffafb4b4c841676291ac8574,2.327,2026-02-17T00:51:31.023361Z,2026-02-17T01:11:31.023361Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0309,0x39195cdf5b344111ea015273fb1af4e4b0b0429b22deb834dc848e8461b7cc92,0xcd547673ef8fbfe49fc580cdce5862a3ce6eff4ff0814d3ed462377115654cd4,28.033,2026-02-17T23:10:36.152039Z,2026-02-18T00:25:36.152039Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0310,0x87f7663986ab5e5a340272dd22a3047dad622a4419dd1617133c3fc0e641dca5,0xf6073a3d050a3fda459ee94b543057c807863ec0a25d365577094888b1a356dd,28.912,2026-02-17T10:47:35.194734Z,2026-02-17T12:02:35.194734Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0311,0x4fa0c228312e4f097f45514efb9b508d210f63071a70501a7f1f0a97d8847c73,0x7e04e9fdcaa0f0d59103ce96169033d73d08c52259175f798fbcb9aa5626f1ec,21.536,2026-02-17T13:21:24.789455Z,2026-02-17T14:21:24.789455Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0312,0x05c7be3733a0da372333be0984306e678399262c122bcfaa886a15e067042e5e,0x77f4cd73d1462b5c26b329d5eafd66034e4db059621a686a801059fb534330cd,14.146,2026-02-17T16:24:20.868036Z,2026-02-17T17:04:20.868036Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0313,0xca1a40ea43d4e456d6940cf11851b433fe42982f2a53c97bff766aae80c2def8,0x9778e5044ce9b0fc57b5ed88c21283138871aa753414122ee22d3be4958524fa,14.209,2026-02-17T15:29:54.323175Z,2026-02-17T16:44:54.323175Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0314,0xaa2d74dd6ef2d96ee5d2a1310fd7de60ea55da73d33cf2e1213ee44fc4aeebd1,0xddc19ef042501ac9332ac22c82c6ac50e2d096b3d9d40bb0709a68a7c44cc836,9.165,2026-02-17T08:03:40.159633Z,2026-02-17T09:18:40.159633Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0315,0x54b8ba7931788a61ecad512d72ddc7a01f56b1d5392f018ee9125d66a6f03f87,0xedbd2978827412d95c9fd5e7418a48eec81f57808248ed0d0780c977ada71c3b,14.213,2026-02-17T11:00:17.649501Z,2026-02-17T12:15:17.649501Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0316,0xd8926f9d873bceb7751008ddbde33992158e62a47e7638d5b5a7908f62317221,0x1470a34e04be59b3f90342d164ec1f62500880c31d6748100c7bdfea42cef952,7.332,2026-02-17T00:58:43.283006Z,2026-02-17T01:38:43.283006Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0317,0xd90cbc149b80451565d1abaa17aa32cf623bc7a8037fb0c5bda2f28e58522ed9,0x0a1381ad57cac362e6f947cf7cd17ef976b4cef9f982c28153df4c471e47ab01,4.78,2026-02-17T04:26:33.926618Z,2026-02-17T05:06:33.926618Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0318,0x8ad3ffd87529bd138ca235a3747c4a06f3e73395cb560a74969c543f8f30ed60,0x6b82f20a75048da27f696401de99bead6f541c4a16fb6b7f8be3bb9d8dc0fbb1,26.22,2026-02-17T03:35:52.711310Z,2026-02-17T04:50:52.711310Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0319,0x37e63cd37b80b3c387fa49d07dafd284240a7744d59575c94bbf13f83450eb16,0xd6c3fdc19e0e14d8b5d29f39740f452f7376b866947da8abcfd1fe68f3ed3cba,14.504,2026-02-17T14:06:03.857825Z,2026-02-17T14:46:03.857825Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0320,0x47dc35a88582a9eb08c5659961557e62e3ec9211578f60600cc7a18cf427b3bb,0xc6ff7e66723d64f878fac40f65946b70a6fb74d193d8deac6cedc6a19513c8c5,3.808,2026-02-17T13:15:25.237884Z,2026-02-17T13:35:25.237884Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0321,0x4c678dc9fda7bfd2e4d7f8ef142a2f92c0fefc9b30c2673cc09329273d546b47,0xbff466c936342a9dd4e430133c443534956fc191dc0144faf6a201c2c168734f,26.726,2026-02-17T15:53:09.650016Z,2026-02-17T17:08:09.650016Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0322,0x09427ebfa2756aab52ee7e9add64a7e9e9e67c74e6023e45944c6fbaecd138a0,0xeb64186317bbd92411c5506a38dbc8f8fe80afa459a5305e759a11d52541cf17,2.353,2026-02-17T19:34:12.232397Z,2026-02-17T19:54:12.232397Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0323,0x99d0bbd0b99a13448078b2ef0c97037672fcb5b942a868c2dd82d0cfdf57e1a5,0x331a0bf851e80d7976a87abcf0e2e92f98bfb95cb578fee3a1e5ad658df1c659,2.568,2026-02-17T14:27:15.261603Z,2026-02-17T14:47:15.261603Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0324,0x1e74535a8c1324605994b691bbbacb2dd25538c9d42a61a0ed146d7dd23fb62b,0x4ff9f8948b23830b2dd5e009a327d77604f4cf31e31b26ccd5f2749bf7437233,15.067,2026-02-17T21:59:07.096200Z,2026-02-17T22:39:07.096200Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0325,0xb903c49d44a3cffbe75e8edcb3e208bf8c8b782a152d4053bcadddbf41716d5b,0x0d1530106a2361b6b7bef0b48b236e36a46f52a1d0a4e930e5ff21f2f2acd936,7.416,2026-02-17T08:03:29.354710Z,2026-02-17T08:43:29.354710Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0326,0x9d6aec225f6461c90de2258bfd961cfb6e2d2ca7125e4fa909c6b92f09c4e465,0xb4008a6562bf07683e36217e2dc7c5611752c202b5cfa7749e41ebdadbc5d626,13.607,2026-02-17T08:43:22.461813Z,2026-02-17T09:58:22.461813Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0327,0x9f6ef106c9990a12af1c1b7307b3e9eb65b8194dc0d16de62976ca6531461799,0x259b568652d02c7e8778dd43e4ed0b37cbe8e9bc30ac2ff5cd742368db782b5c,3.621,2026-02-17T12:32:01.405113Z,2026-02-17T12:52:01.405113Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0328,0xce4eacfe0cff35f59deb9a33bbd5320531bc1b64f56d6fdeaf23672fa66b24b3,0x77035d2b9175800389834983d4e2f44d3d3b700d376ea57f786db39000db403e,7.435,2026-02-17T10:31:48.103414Z,2026-02-17T11:31:48.103414Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0329,0xdb2708cb1343e4a2ea03df7a1876fbe5c6fa8bdc568f51c5873e4de2527ac249,0xb0af7888286eeb5e141d9ac0404090c531a4d7190e1bf908c717e06f8f5302cc,3.492,2026-02-17T17:31:53.777052Z,2026-02-17T18:01:53.777052Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0330,0x83ac66876c997fe2fe74ba082cd3cb437a012c381181d0751451dd74f95cf2ed,0x1d2c44ab4ee9448d2ff8d5f1204300d67cdf959ba3147bab3171510e04958213,9.05,2026-02-17T20:19:54.300038Z,2026-02-17T21:34:54.300038Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0331,0x5a517c21dd3e64e17b5b72f4ca4a00b6655d0e22cb6a22e65b214adc6d38bac4,0x9d767b385febf34d897da0a3d59b107be30c8122cc05544c3b4273128c47eb51,3.615,2026-02-17T05:58:10.788148Z,2026-02-17T06:28:10.788148Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0332,0xa088874529e371d94a88dd88eaa0e96da836e926341e6affd343ea7eec145824,0xa075bb853b5469f20570b78313a04898aa8fcb0674e0db976aff227b812ee0a5,5.275,2026-02-17T21:03:22.521546Z,2026-02-17T21:33:22.521546Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0333,0xf6cb0ad8c9efcc6e961dac7d68756f1cae95bec3ab4e6253db217f93ba3c9214,0xc2144500dd69e6486254aa2248fce64488a29623d3f3ceb03704e5c4ad72fc5d,23.238,2026-02-17T18:58:50.167790Z,2026-02-17T19:58:50.167790Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0334,0x3572ca0c53b23acf9af397738ac812bd6c2b3d89f88a35982cb49baef047b008,0x4883d9f7f406f25d60e46d78b3e69a8c08b7c6f81aa165ae5c8a2aaa9b90ee55,2.337,2026-02-17T13:33:48.433391Z,2026-02-17T13:53:48.433391Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0335,0x7e70eeeae8e439d176d20868ede9ad34c96cc9759c2c2cd8d1d2efbfd365aebe,0xe2e83b2b140474c394f431da07908fa2d3a7052c1a68f4ec6de8b47118ab5a13,9.069,2026-02-17T07:24:19.077782Z,2026-02-17T08:39:19.077782Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0336,0x30d3efd04cbb614c2f1e5ef0dcbf0d147e597ce6e9c978acdb8ec0d24bba69f7,0x8049aa6d9a85d94f67f2b665d10f84b2eb2b48326db7a63359375048712cdd7e,3.632,2026-02-17T02:34:48.829798Z,2026-02-17T03:04:48.829798Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0337,0xa0057c11cc337539119cde0b60df8195fe5598621748f9be4eddefa98cfbaade,0x4449ea3a88ee800f4b9ff59dc469e6e3d9b5a8548a56b0a307c96a5884f7f97a,8.571,2026-02-17T12:13:16.051561Z,2026-02-17T13:28:16.051561Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0338,0x4faa5b96927e2cca23f4761551da761717d0729927594e6857d40efa65335ea1,0x711dc11862cd27bd392806bb5dc8ca55343aee2f2e37d7b57a197c87ce08a7f4,14.411,2026-02-17T23:32:02.604391Z,2026-02-18T00:12:02.604391Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0339,0xc59b84210c470f80e006469225c32cc783c2a43255ac6064d0751321a93a62db,0x1ffba78c2fd4d6ff68867defeb6c56c99a46004a3382ffcdf3b8dec1d97a4800,5.172,2026-02-17T14:08:52.888801Z,2026-02-17T14:48:52.888801Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0340,0xf9548a7c0b00c56712cd391eef25bd314c285148175252fba86542481f23527b,0x3f2ca30eabf221523533572b06856b38e11c26fc093ce871ef8a11055ff77d7c,21.846,2026-02-17T03:54:43.720901Z,2026-02-17T04:54:43.720901Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0341,0x60b582821be45c4447ff8157f4a190d791e0c97384ac997da3b41b22924da8c5,0x7a9c1227362a9a38aa67693ea6b8f6ad5dab90ccb5833dc3edd56fcb67613486,10.769,2026-02-17T01:27:55.730695Z,2026-02-17T02:27:55.730695Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0342,0x490214f48ca9f59fc15585188d83f57fdf49dee6ae8f31a03999450f38fb50ec,0xbd81350f3c2b884c33bacc2d207d0280f27254f46fbf4161ff86de5fb26776f7,11.207,2026-02-17T18:00:46.874290Z,2026-02-17T18:30:46.874290Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0343,0xa7162e4dbc07264f4527e16673d115bd1b49ea38558373e87430eb30a36cf553,0x27dc684bfd322065c92caae02b3540fc10fe9042e55aed4ec92ed3a436359520,11.772,2026-02-17T21:29:05.552924Z,2026-02-17T21:59:05.552924Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0344,0xc3b8643f233e270efdb414726ebca58e6f8a0de46ad9a3893c97005aadd60c7f,0x8c60811d3a363401fb321e9091254e579d61ffdbf16fdaaa127b0e375020768f,6.831,2026-02-17T00:03:32.132855Z,2026-02-17T00:43:32.132855Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0345,0xad2bedc1cab2b80b0db20a1861ba238c466336b73d958851cc86a0d0b71c5a55,0x669e061d74508e95cfabc55f3329ce3133ec5cb7668cede76727c0b75e59ff95,6.936,2026-02-17T13:07:32.339828Z,2026-02-17T14:07:32.339828Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0346,0xbbcb37c33677de2733adcf506fa586ff30e1fdebbcaf6b20ac53ddca1daefb56,0x2af7282e321385488f730bf1ecbed1fb4a7ed8092fe114d223d78a1d14bd57f5,28.127,2026-02-17T11:42:46.143407Z,2026-02-17T12:57:46.143407Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0347,0xb0651ac20514328393c3aa8100299ed0b73d4d2ac78094abbcdc45668a7df917,0x8975b43284c150dbede622219364706cf9dd13f8794c30e356ed797ac5cc936a,7.63,2026-02-17T04:18:53.881118Z,2026-02-17T04:38:53.881118Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0348,0xf5e789b0e23ffe3c5557ae7f17814c80a015120028e1a423cf3903613fdcad4e,0x06189bd2b8f651adc8c83c6650f3270cd72b3bf3e912f33c1ca9f33f2a7a4520,7.164,2026-02-17T05:28:54.110083Z,2026-02-17T06:08:54.110083Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0349,0x554196d4be33b611de2343ae1ca70bd0ef1d6dd09f496236ccb849910ca26dbc,0x2acc86a0875539c7117fca17508bc1c015cbf2b23487ce04988cd1148a4459f5,13.79,2026-02-17T11:23:53.278429Z,2026-02-17T12:03:53.278429Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0350,0x36c749a85a67217f2dd7db7018765e578e69e93221c84e41812434ab6ad94fc9,0x24264c2af251aea31728de4e69458c92655b955ddaca72e3696cd7d29146c834,7.127,2026-02-17T18:39:11.801728Z,2026-02-17T19:19:11.801728Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0351,0x1265be20c2cce5088fcd9a679cf4757af65fcfd86023fa22b7fd054eb1bd79b8,0x9a388eddcb8a0e0d38f5a45007586acd48995513b062dde6f75c6d8fef03b833,9.315,2026-02-17T20:44:47.166014Z,2026-02-17T21:59:47.166014Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0352,0x9c2ba10498427ae4047b0e7f4ecd97669afb46ba9b16814c537832ac07070b37,0xd19076f54464a3f1dee698e888e4e941a6655e9084ae02b837e1e41c46d0f27b,4.943,2026-02-17T08:15:12.588285Z,2026-02-17T08:55:12.588285Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0353,0xae05560c28dd00bb9f93003a25a38b8117fe6b8ad37681730bccc0784c390e3e,0xd614ea7932155a892f7d851fd949cadb31d79b32f29be53e6e726b9c0f8072d4,2.304,2026-02-17T06:29:58.744549Z,2026-02-17T06:49:58.744549Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0354,0x18a5eb7b5933ed291bfa4499c63052d8f1c5cef58414b77ba5fd6ed9eac0c934,0x660a96e141e4165e29c891c0c2f99be449e669d85e1d42ec70f87bb8f03efe4f,3.793,2026-02-17T07:19:56.092555Z,2026-02-17T07:39:56.092555Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0355,0x6fef60d7ab58d475e1775d1af447e8c625c9057f7137b1f293bcda95754c8948,0xf4d8bb8d98a9e74b8cd4f279f9c12a371a2f91a32b6539efbfa57c305ab9f3ad,13.03,2026-02-17T05:58:29.315148Z,2026-02-17T07:13:29.315148Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0356,0x0f817683b03ebe4a49aaa63f3e81bb0e2cb286231672e46e09c1d171ae9d97aa,0x3aa5fc9d648c362ae368ba893cb156ef1d8e259287a74aa54bda840f3f84843c,2.396,2026-02-17T08:08:27.327744Z,2026-02-17T08:28:27.327744Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0357,0x5dbfbef6483f5f4fb275c63933203e7533b88f55ee7e4a54e37e1da22f366f77,0xc82d71c22c4a02a04aad99e48cee7aec20b784b10350b676d9510932eb6ead9e,7.555,2026-02-17T21:35:34.239297Z,2026-02-17T22:15:34.239297Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0358,0xf72e96ff6e8384dc5bd1fddb5056e2f5b16cda8f1026e0825fda128aa77216ec,0x90657a96f378bc1ba0e4689ca42502d65d5f98ad5aec44b012c3c1460e478c7c,3.628,2026-02-17T12:13:29.802150Z,2026-02-17T12:43:29.802150Z,2026-02-17,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
